订单号,商品ID,商品名,单价,数量,总价,下单时间
700010202002295544,700010,儿童口罩,20,15,300,2020-02-29 20:55:44
700010202002290651,700010,儿童口罩,20,29,580,2020-02-29 21:06:51
700010202002290651,700010,儿童口罩,20,9,180,2020-02-29 21:06:51
700010202002291635,700010,儿童口罩,20,19,380,2020-02-29 21:16:35
700010202002291854,700010,儿童口罩,20,23,460,2020-02-29 21:18:54
700010202002291854,700010,儿童口罩,20,14,280,2020-02-29 21:18:54
700010202002293037,700010,儿童口罩,20,18,360,2020-02-29 21:30:37
700010202002290714,700010,儿童口罩,20,20,400,2020-02-29 22:07:14
700010202002294257,700010,儿童口罩,20,15,300,2020-02-29 22:42:57
700010202002295213,700010,儿童口罩,20,18,360,2020-02-29 22:52:13
700010202002295213,700010,儿童口罩,20,25,500,2020-02-29 22:52:13
700010202002290010,700010,儿童口罩,20,15,300,2020-02-29 23:00:10
700010202002291136,700010,儿童口罩,20,22,440,2020-02-29 23:11:36
700010202002291837,700010,儿童口罩,20,18,360,2020-02-29 23:18:37
700010202002291837,700010,儿童口罩,20,25,500,2020-02-29 23:18:37
700010202002292102,700010,儿童口罩,20,50,1000,2020-02-29 23:21:02
700010202002292102,700010,儿童口罩,20,25,500,2020-02-29 23:21:02
700010202002292744,700010,儿童口罩,20,28,560,2020-02-29 23:27:44
700010202002293523,700010,儿童口罩,20,18,360,2020-02-29 23:35:23
700010202002294637,700010,儿童口罩,20,26,520,2020-02-29 23:46:37
700010202002294637,700010,儿童口罩,20,12,240,2020-02-29 23:46:37
700010202002294944,700010,儿童口罩,20,23,460,2020-02-29 23:49:44
700010202002295255,700010,儿童口罩,20,18,360,2020-02-29 23:52:55
700010202002295255,700010,儿童口罩,20,15,300,2020-02-29 23:52:55
700010202002295905,700010,儿童口罩,20,22,440,2020-02-29 23:59:05
700010202003010045,700010,儿童口罩,20,22,440,2020-03-01 01:00:45
700010202003010047,700010,儿童口罩,20,30,600,2020-03-01 02:00:47
700010202003010211,700010,儿童口罩,20,20,400,2020-03-01 07:02:11
700010202003011009,700010,儿童口罩,20,10,200,2020-03-01 07:10:09
700010202003013626,700010,儿童口罩,20,27,540,2020-03-01 07:36:26
700010202003010015,700010,儿童口罩,20,18,360,2020-03-01 08:00:15
700010202003010614,700010,儿童口罩,20,23,460,2020-03-01 08:06:14
700010202003010614,700010,儿童口罩,20,29,580,2020-03-01 08:06:14
700010202003011932,700010,儿童口罩,20,46,920,2020-03-01 08:19:32
700010202003011932,700010,儿童口罩,20,22,440,2020-03-01 08:19:32
700010202003011954,700010,儿童口罩,20,15,300,2020-03-01 08:19:54
700010202003011954,700010,儿童口罩,20,18,360,2020-03-01 08:19:54
700010202003013910,700010,儿童口罩,20,30,600,2020-03-01 08:39:10
700010202003013910,700010,儿童口罩,20,25,500,2020-03-01 08:39:10
700010202003014510,700010,儿童口罩,20,27,540,2020-03-01 08:45:10
700010202003014848,700010,儿童口罩,20,18,360,2020-03-01 08:48:48
700010202003014848,700010,儿童口罩,20,25,500,2020-03-01 08:48:48
700010202003014857,700010,儿童口罩,20,22,440,2020-03-01 08:48:57
700010202003010410,700010,儿童口罩,20,22,440,2020-03-01 09:04:10
700010202003010410,700010,儿童口罩,20,31,620,2020-03-01 09:04:10
700010202003012218,700010,儿童口罩,20,17,340,2020-03-01 09:22:18
700010202003012218,700010,儿童口罩,20,50,1000,2020-03-01 09:22:18
700010202003015104,700010,儿童口罩,20,18,360,2020-03-01 09:51:04
700010202003015104,700010,儿童口罩,20,15,300,2020-03-01 09:51:04
700010202003015808,700010,儿童口罩,20,35,700,2020-03-01 09:58:08
700010202003015808,700010,儿童口罩,20,23,460,2020-03-01 09:58:08
700010202003010338,700010,儿童口罩,20,28,560,2020-03-01 10:03:38
700015202003012403,700015,驱蚊贴,25,24,600,2020-03-01 10:24:03
700010202003013947,700010,儿童口罩,20,26,520,2020-03-01 10:39:47
700010202003013947,700010,儿童口罩,20,18,360,2020-03-01 10:39:47
700010202003014029,700010,儿童口罩,20,28,560,2020-03-01 10:40:29
700010202003014029,700010,儿童口罩,20,18,360,2020-03-01 10:40:29
700010202003014509,700010,儿童口罩,20,23,460,2020-03-01 10:45:09
700010202003014832,700010,儿童口罩,20,40,800,2020-03-01 10:48:32
700010202003014832,700010,儿童口罩,20,34,680,2020-03-01 10:48:32
700010202003015420,700010,儿童口罩,20,23,460,2020-03-01 10:54:20
700010202003015554,700010,儿童口罩,20,50,1000,2020-03-01 10:55:54
700010202003015803,700010,儿童口罩,20,20,400,2020-03-01 10:58:03
700010202003010048,700010,儿童口罩,20,24,480,2020-03-01 11:00:48
700015202003011154,700015,驱蚊贴,25,25,625,2020-03-01 11:11:54
700010202003011446,700010,儿童口罩,20,45,900,2020-03-01 11:14:46
700010202003012412,700010,儿童口罩,20,20,400,2020-03-01 11:24:12
700010202003012412,700010,儿童口罩,20,35,700,2020-03-01 11:24:12
700015202003012529,700015,驱蚊贴,25,6,150,2020-03-01 11:25:29
700011202003012856,700011,袜子,5,17,85,2020-03-01 11:28:56
700010202003013519,700010,儿童口罩,20,19,380,2020-03-01 11:35:19
700010202003013718,700010,儿童口罩,20,23,460,2020-03-01 11:37:18
700010202003014004,700010,儿童口罩,20,19,380,2020-03-01 11:40:04
700015202003014138,700015,驱蚊贴,25,29,725,2020-03-01 11:41:38
700010202003014332,700010,儿童口罩,20,19,380,2020-03-01 11:43:32
700010202003014332,700010,儿童口罩,20,15,300,2020-03-01 11:43:32
700014202003014942,700014,消毒液,28,48,1344,2020-03-01 11:49:42
700010202003011231,700010,儿童口罩,20,12,240,2020-03-01 12:12:31
700010202003011453,700010,儿童口罩,20,12,240,2020-03-01 12:14:53
700014202003013809,700014,消毒液,28,28,784,2020-03-01 12:38:09
700010202003013838,700010,儿童口罩,20,20,400,2020-03-01 12:38:38
700010202003013838,700010,儿童口罩,20,25,500,2020-03-01 12:38:38
700013202003015409,700013,酒精棉片,15,12,180,2020-03-01 12:54:09
700014202003011429,700014,消毒液,28,47,1316,2020-03-01 13:14:29
700010202003011520,700010,儿童口罩,20,23,460,2020-03-01 13:15:20
700010202003013307,700010,儿童口罩,20,16,320,2020-03-01 13:33:07
700010202003013307,700010,儿童口罩,20,35,700,2020-03-01 13:33:07
700010202003013533,700010,儿童口罩,20,10,200,2020-03-01 13:35:33
700010202003013533,700010,儿童口罩,20,34,680,2020-03-01 13:35:33
700010202003013954,700010,儿童口罩,20,15,300,2020-03-01 13:39:54
700010202003014015,700010,儿童口罩,20,30,600,2020-03-01 13:40:15
700010202003015127,700010,儿童口罩,20,23,460,2020-03-01 13:51:27
700010202003011131,700010,儿童口罩,20,39,780,2020-03-01 14:11:31
700010202003011131,700010,儿童口罩,20,25,500,2020-03-01 14:11:31
700013202003012118,700013,酒精棉片,15,45,675,2020-03-01 14:21:18
700010202003012541,700010,儿童口罩,20,12,240,2020-03-01 14:25:41
700010202003012541,700010,儿童口罩,20,16,320,2020-03-01 14:25:41
700010202003012634,700010,儿童口罩,20,20,400,2020-03-01 14:26:34
700010202003012715,700010,儿童口罩,20,15,300,2020-03-01 14:27:15
700010202003012715,700010,儿童口罩,20,25,500,2020-03-01 14:27:15
700010202003013549,700010,儿童口罩,20,10,200,2020-03-01 14:35:49
700010202003014042,700010,儿童口罩,20,23,460,2020-03-01 14:40:42
700010202003014042,700010,儿童口罩,20,25,500,2020-03-01 14:40:42
700010202003014559,700010,儿童口罩,20,12,240,2020-03-01 14:45:59
700010202003015022,700010,儿童口罩,20,23,460,2020-03-01 14:50:22
700010202003010001,700010,儿童口罩,20,10,200,2020-03-01 15:00:01
700010202003010001,700010,儿童口罩,20,17,340,2020-03-01 15:00:01
700010202003011111,700010,儿童口罩,20,30,600,2020-03-01 15:11:11
700010202003011522,700010,儿童口罩,20,16,320,2020-03-01 15:15:22
700010202003011854,700010,儿童口罩,20,15,300,2020-03-01 15:18:54
700010202003011854,700010,儿童口罩,20,28,560,2020-03-01 15:18:54
700010202003012153,700010,儿童口罩,20,19,380,2020-03-01 15:21:53
700010202003012956,700010,儿童口罩,20,13,260,2020-03-01 15:29:56
700010202003013132,700010,儿童口罩,20,18,360,2020-03-01 15:31:32
700010202003013132,700010,儿童口罩,20,20,400,2020-03-01 15:31:32
700010202003013214,700010,儿童口罩,20,16,320,2020-03-01 15:32:14
700010202003013214,700010,儿童口罩,20,25,500,2020-03-01 15:32:14
700010202003013358,700010,儿童口罩,20,15,300,2020-03-01 15:33:58
700010202003013358,700010,儿童口罩,20,18,360,2020-03-01 15:33:58
700010202003014156,700010,儿童口罩,20,15,300,2020-03-01 15:41:56
700010202003014359,700010,儿童口罩,20,18,360,2020-03-01 15:43:59
700010202003014359,700010,儿童口罩,20,18,360,2020-03-01 15:43:59
700010202003015103,700010,儿童口罩,20,35,700,2020-03-01 15:51:03
700010202003010406,700010,儿童口罩,20,28,560,2020-03-01 16:04:06
700010202003010406,700010,儿童口罩,20,25,500,2020-03-01 16:04:06
700010202003010956,700010,儿童口罩,20,20,400,2020-03-01 16:09:56
700010202003010956,700010,儿童口罩,20,29,580,2020-03-01 16:09:56
700012202003011433,700012,隔汗巾,8,27,216,2020-03-01 16:14:33
700014202003011620,700014,消毒液,28,30,840,2020-03-01 16:16:20
700010202003011900,700010,儿童口罩,20,17,340,2020-03-01 16:19:00
700010202003011900,700010,儿童口罩,20,26,520,2020-03-01 16:19:00
700010202003012834,700010,儿童口罩,20,15,300,2020-03-01 16:28:34
700010202003012834,700010,儿童口罩,20,5,100,2020-03-01 16:28:34
700013202002013444,700013,酒精棉片,15,28,420,2020-03-01 16:34:44
700014202003014710,700014,消毒液,28,24,672,2020-03-01 16:47:10
700010202003014759,700010,儿童口罩,20,12,240,2020-03-01 16:47:59
700010202003014824,700010,儿童口罩,20,49,980,2020-03-01 16:48:24
700010202003014824,700010,儿童口罩,20,10,200,2020-03-01 16:48:24
700010202003014957,700010,儿童口罩,20,23,460,2020-03-01 16:49:57
700012202003015100,700012,隔汗巾,8,21,168,2020-03-01 16:51:00
700010202003015542,700010,儿童口罩,20,18,360,2020-03-01 16:55:42
700010202003015542,700010,儿童口罩,20,16,320,2020-03-01 16:55:42
700010202003015701,700010,儿童口罩,20,13,260,2020-03-01 16:57:01
700010202003015701,700010,儿童口罩,20,15,300,2020-03-01 16:57:01
700014202003012114,700014,消毒液,28,39,1092,2020-03-01 17:21:14
700010202003014248,700010,儿童口罩,20,10,200,2020-03-01 17:42:48
700010202003014544,700010,儿童口罩,20,35,700,2020-03-01 17:45:44
700010202003015035,700010,儿童口罩,20,35,700,2020-03-01 17:50:35
700010202003011301,700010,儿童口罩,20,25,500,2020-03-01 18:13:01
700010202003011301,700010,儿童口罩,20,12,240,2020-03-01 18:13:01
700010202003011503,700010,儿童口罩,20,16,320,2020-03-01 18:15:03
700010202003011528,700010,儿童口罩,20,16,320,2020-03-01 18:15:28
700010202003012940,700010,儿童口罩,20,17,340,2020-03-01 18:29:40
700010202003012940,700010,儿童口罩,20,16,320,2020-03-01 18:29:40
700010202003010556,700010,儿童口罩,20,23,460,2020-03-01 19:05:56
700015202003010706,700015,驱蚊贴,25,16,400,2020-03-01 19:07:06
700010202003011204,700010,儿童口罩,20,10,200,2020-03-01 19:12:04
700010202003010237,700010,儿童口罩,20,45,900,2020-03-01 20:02:37
700010202003010245,700010,儿童口罩,20,15,300,2020-03-01 20:02:45
700010202003010452,700010,儿童口罩,20,15,300,2020-03-01 20:04:52
700010202003010553,700010,儿童口罩,20,34,680,2020-03-01 20:05:53
700015202003014128,700015,驱蚊贴,25,27,675,2020-03-01 20:41:28
700010202003015558,700010,儿童口罩,20,15,300,2020-03-01 20:55:58
700010202003010520,700010,儿童口罩,20,45,900,2020-03-01 21:05:20
700013202003013021,700013,酒精棉片,15,50,750,2020-03-01 21:30:21
700011202003013122,700011,袜子,5,12,60,2020-03-01 21:31:22
700010202003015256,700010,儿童口罩,20,33,660,2020-03-01 21:52:56
700011202003010149,700011,袜子,5,11,55,2020-03-01 22:01:49
700010202003012417,700010,儿童口罩,20,18,360,2020-03-01 22:24:17
700010202003015949,700010,儿童口罩,20,15,300,2020-03-01 22:59:49
700010202003010221,700010,儿童口罩,20,35,700,2020-03-01 23:02:21
700010202003012833,700010,儿童口罩,20,15,300,2020-03-01 23:28:33
700010202003013150,700010,儿童口罩,20,22,440,2020-03-01 23:31:50
700015202003020638,700015,驱蚊贴,25,18,450,2020-03-02 00:06:38
700012202003022129,700012,隔汗巾,8,24,192,2020-03-02 00:21:29
700012202003023619,700012,隔汗巾,8,34,272,2020-03-02 00:36:19
700015202003023648,700015,驱蚊贴,25,30,750,2020-03-02 00:36:48
700011202003024312,700011,袜子,5,25,125,2020-03-02 00:43:12
700013202002020624,700013,酒精棉片,15,14,210,2020-03-02 01:06:24
700014202003021227,700014,消毒液,28,39,1092,2020-03-02 01:12:27
700014202003022751,700014,消毒液,28,22,616,2020-03-02 01:27:51
700015202003025915,700015,驱蚊贴,25,28,700,2020-03-02 01:59:15
700012202003022332,700012,隔汗巾,8,13,104,2020-03-02 02:23:32
700014202003022817,700014,消毒液,28,38,1064,2020-03-02 02:28:17
700012202003023236,700012,隔汗巾,8,12,96,2020-03-02 02:32:36
700014202003020610,700014,消毒液,28,39,1092,2020-03-02 03:06:10
700012202003024626,700012,隔汗巾,8,29,232,2020-03-02 03:46:26
700012202003021035,700012,隔汗巾,8,36,288,2020-03-02 04:10:35
700012202003025512,700012,隔汗巾,8,24,192,2020-03-02 04:55:12
700015202003021511,700015,驱蚊贴,25,23,575,2020-03-02 05:15:11
700014202003024042,700014,消毒液,28,34,952,2020-03-02 05:40:42
700013202002020300,700013,酒精棉片,15,41,615,2020-03-02 07:03:00
700010202003020348,700010,儿童口罩,20,20,400,2020-03-02 07:03:48
700010202003021303,700010,儿童口罩,20,5,100,2020-03-02 07:13:03
700015202003023259,700015,驱蚊贴,25,19,475,2020-03-02 07:32:59
700010202003025304,700010,儿童口罩,20,32,640,2020-03-02 07:53:04
700010202003025545,700010,儿童口罩,20,15,300,2020-03-02 07:55:45
700010202003021025,700010,儿童口罩,20,18,360,2020-03-02 08:10:25
700015202003021416,700015,驱蚊贴,25,12,300,2020-03-02 08:14:16
700010202003022430,700010,儿童口罩,20,34,680,2020-03-02 08:24:30
700010202003024421,700010,儿童口罩,20,20,400,2020-03-02 08:44:21
700015202003025321,700015,驱蚊贴,25,19,475,2020-03-02 08:53:21
700010202003025510,700010,儿童口罩,20,18,360,2020-03-02 08:55:10
700010202003021001,700010,儿童口罩,20,14,280,2020-03-02 09:10:01
700010202003022542,700010,儿童口罩,20,15,300,2020-03-02 09:25:42
700010202003025339,700010,儿童口罩,20,20,400,2020-03-02 09:53:39
700010202003020712,700010,儿童口罩,20,12,240,2020-03-02 10:07:12
700010202003020744,700010,儿童口罩,20,24,480,2020-03-02 10:07:44
700010202003020744,700010,儿童口罩,20,15,300,2020-03-02 10:07:44
700010202003023015,700010,儿童口罩,20,35,700,2020-03-02 10:30:15
700010202003023744,700010,儿童口罩,20,19,380,2020-03-02 10:37:44
700010202003023744,700010,儿童口罩,20,18,360,2020-03-02 10:37:44
700010202003024009,700010,儿童口罩,20,30,600,2020-03-02 10:40:09
700010202003025744,700010,儿童口罩,20,36,720,2020-03-02 10:57:44
700010202003025831,700010,儿童口罩,20,45,900,2020-03-02 10:58:31
700010202003020349,700010,儿童口罩,20,16,320,2020-03-02 11:03:49
700010202003020349,700010,儿童口罩,20,25,500,2020-03-02 11:03:49
700010202003020759,700010,儿童口罩,20,15,300,2020-03-02 11:07:59
700010202003020858,700010,儿童口罩,20,25,500,2020-03-02 11:08:58
700010202003021401,700010,儿童口罩,20,23,460,2020-03-02 11:14:01
700010202003021401,700010,儿童口罩,20,20,400,2020-03-02 11:14:01
700010202003021946,700010,儿童口罩,20,30,600,2020-03-02 11:19:46
700010202003022440,700010,儿童口罩,20,25,500,2020-03-02 11:24:40
700010202003022821,700010,儿童口罩,20,19,380,2020-03-02 11:28:21
700010202003022821,700010,儿童口罩,20,26,520,2020-03-02 11:28:21
700010202003024701,700010,儿童口罩,20,34,680,2020-03-02 11:47:01
700010202003024825,700010,儿童口罩,20,12,240,2020-03-02 11:48:25
700010202003024825,700010,儿童口罩,20,16,320,2020-03-02 11:48:25
700010202003025122,700010,儿童口罩,20,30,600,2020-03-02 11:51:22
700010202003025338,700010,儿童口罩,20,45,900,2020-03-02 11:53:38
700010202003025405,700010,儿童口罩,20,15,300,2020-03-02 11:54:05
700010202003020706,700010,儿童口罩,20,12,240,2020-03-02 12:07:06
700010202003020958,700010,儿童口罩,20,34,680,2020-03-02 12:09:58
700010202003022937,700010,儿童口罩,20,16,320,2020-03-02 12:29:37
700010202003022937,700010,儿童口罩,20,12,240,2020-03-02 12:29:37
700010202003023406,700010,儿童口罩,20,34,680,2020-03-02 12:34:06
700010202003023858,700010,儿童口罩,20,46,920,2020-03-02 12:38:58
700010202003023858,700010,儿童口罩,20,15,300,2020-03-02 12:38:58
700010202003024453,700010,儿童口罩,20,25,500,2020-03-02 12:44:53
700010202003025054,700010,儿童口罩,20,12,240,2020-03-02 12:50:54
700010202003025054,700010,儿童口罩,20,18,360,2020-03-02 12:50:54
700010202003025846,700010,儿童口罩,20,18,360,2020-03-02 12:58:46
700010202003025846,700010,儿童口罩,20,20,400,2020-03-02 12:58:46
700010202003021128,700010,儿童口罩,20,12,240,2020-03-02 13:11:28
700010202003021214,700010,儿童口罩,20,15,300,2020-03-02 13:12:14
700010202003023751,700010,儿童口罩,20,46,920,2020-03-02 13:37:51
700010202003023751,700010,儿童口罩,20,19,380,2020-03-02 13:37:51
700010202003023951,700010,儿童口罩,20,23,460,2020-03-02 13:39:51
700010202003023951,700010,儿童口罩,20,23,460,2020-03-02 13:39:51
700010202003025905,700010,儿童口罩,20,18,360,2020-03-02 13:59:05
700010202003025905,700010,儿童口罩,20,12,240,2020-03-02 13:59:05
700010202003020506,700010,儿童口罩,20,12,240,2020-03-02 14:05:06
700010202003020506,700010,儿童口罩,20,20,400,2020-03-02 14:05:06
700011202003020650,700011,袜子,5,16,80,2020-03-02 14:06:50
700010202003020845,700010,儿童口罩,20,16,320,2020-03-02 14:08:45
700010202003020923,700010,儿童口罩,20,23,460,2020-03-02 14:09:23
700010202003020923,700010,儿童口罩,20,16,320,2020-03-02 14:09:23
700010202003021059,700010,儿童口罩,20,20,400,2020-03-02 14:10:59
700010202003021059,700010,儿童口罩,20,18,360,2020-03-02 14:10:59
700010202003022136,700010,儿童口罩,20,30,600,2020-03-02 14:21:36
700010202003022809,700010,儿童口罩,20,25,500,2020-03-02 14:28:09
700012202003023827,700012,隔汗巾,8,40,320,2020-03-02 14:38:27
700014202003024910,700014,消毒液,28,30,840,2020-03-02 14:49:10
700010202003025159,700010,儿童口罩,20,15,300,2020-03-02 14:51:59
700010202003025159,700010,儿童口罩,20,15,300,2020-03-02 14:51:59
700010202003022228,700010,儿童口罩,20,15,300,2020-03-02 15:22:28
700010202003022228,700010,儿童口罩,20,15,300,2020-03-02 15:22:28
700010202003025016,700010,儿童口罩,20,40,800,2020-03-02 15:50:16
700010202003025357,700010,儿童口罩,20,16,320,2020-03-02 15:53:57
700015202003021032,700015,驱蚊贴,25,25,625,2020-03-02 16:10:32
700010202003021033,700010,儿童口罩,20,30,600,2020-03-02 16:10:33
700010202003022532,700010,儿童口罩,20,20,400,2020-03-02 16:25:32
700015202003023718,700015,驱蚊贴,25,30,750,2020-03-02 16:37:18
700010202003024349,700010,儿童口罩,20,30,600,2020-03-02 16:43:49
700010202003024349,700010,儿童口罩,20,50,1000,2020-03-02 16:43:49
700015202003022330,700015,驱蚊贴,25,21,525,2020-03-02 17:23:30
700010202003023511,700010,儿童口罩,20,35,700,2020-03-02 17:35:11
700010202003025317,700010,儿童口罩,20,25,500,2020-03-02 17:53:17
700015202003025842,700015,驱蚊贴,25,5,125,2020-03-02 17:58:42
700012202003022154,700012,隔汗巾,8,33,264,2020-03-02 18:21:54
700010202003025608,700010,儿童口罩,20,45,900,2020-03-02 18:56:08
700010202003020531,700010,儿童口罩,20,25,500,2020-03-02 19:05:31
700010202003022942,700010,儿童口罩,20,15,300,2020-03-02 19:29:42
700011202005025234,700011,袜子,5,22,110,2020-03-02 19:52:34
700010202003021002,700010,儿童口罩,20,40,800,2020-03-02 20:10:02
700010202003022018,700010,儿童口罩,20,32,640,2020-03-02 20:20:18
700010202003024222,700010,儿童口罩,20,23,460,2020-03-02 20:42:22
700010202003025952,700010,儿童口罩,20,39,780,2020-03-02 20:59:52
700012202003021405,700012,隔汗巾,8,10,80,2020-03-02 21:14:05
700014202003024022,700014,消毒液,28,47,1316,2020-03-02 21:40:22
700015202003024449,700015,驱蚊贴,25,8,200,2020-03-02 21:44:49
700014202003025402,700014,消毒液,28,39,1092,2020-03-02 21:54:02
700010202003025802,700010,儿童口罩,20,12,240,2020-03-02 21:58:02
700013202003030406,700013,酒精棉片,15,12,180,2020-03-03 00:04:06
700012202003032120,700012,隔汗巾,8,20,160,2020-03-03 00:21:20
700015202003033847,700015,驱蚊贴,25,5,125,2020-03-03 00:38:47
700014202003032223,700014,消毒液,28,32,896,2020-03-03 01:22:23
700011202003032952,700011,袜子,5,10,50,2020-03-03 01:29:52
700014202003034054,700014,消毒液,28,23,644,2020-03-03 01:40:54
700014202003032806,700014,消毒液,28,24,672,2020-03-03 02:28:06
700014202003030018,700014,消毒液,28,31,868,2020-03-03 03:00:18
700015202003030854,700015,驱蚊贴,25,13,325,2020-03-03 04:08:54
700012202003031401,700012,隔汗巾,8,12,96,2020-03-03 04:14:01
700015202003031229,700015,驱蚊贴,25,24,600,2020-03-03 05:12:29
700015202003031244,700015,驱蚊贴,25,20,500,2020-03-03 05:12:44
700012202003032204,700012,隔汗巾,8,23,184,2020-03-03 05:22:04
700012202003030902,700012,隔汗巾,8,25,200,2020-03-03 06:09:02
700014202003032310,700014,消毒液,28,38,1064,2020-03-03 06:23:10
700012202003032804,700012,隔汗巾,8,19,152,2020-03-03 06:28:04
700014202003032211,700014,消毒液,28,37,1036,2020-03-03 07:22:11
700013202003033142,700013,酒精棉片,15,41,615,2020-03-03 07:31:42
700010202003033436,700010,儿童口罩,20,18,360,2020-03-03 07:34:36
700010202003034335,700010,儿童口罩,20,22,440,2020-03-03 07:43:35
700015202003035011,700015,驱蚊贴,25,25,625,2020-03-03 07:50:11
700010202003035406,700010,儿童口罩,20,15,300,2020-03-03 07:54:06
700010202003035831,700010,儿童口罩,20,15,300,2020-03-03 07:58:31
700012202003030458,700012,隔汗巾,8,19,152,2020-03-03 08:04:58
700012202003032845,700012,隔汗巾,8,20,160,2020-03-03 08:28:45
700012202003033041,700012,隔汗巾,8,40,320,2020-03-03 08:30:41
700010202003033311,700010,儿童口罩,20,26,520,2020-03-03 08:33:11
700010202003033907,700010,儿童口罩,20,29,580,2020-03-03 08:39:07
700010202003033952,700010,儿童口罩,20,20,400,2020-03-03 08:39:52
700015202003035310,700015,驱蚊贴,25,6,150,2020-03-03 08:53:10
700010202003035508,700010,儿童口罩,20,15,300,2020-03-03 08:55:08
700010202003030845,700010,儿童口罩,20,24,480,2020-03-03 09:08:45
700014202003035811,700014,消毒液,28,47,1316,2020-03-03 09:58:11
700014202003030922,700014,消毒液,28,35,980,2020-03-03 10:09:22
700010202003031445,700010,儿童口罩,20,20,400,2020-03-03 10:14:45
700012202003032620,700012,隔汗巾,8,22,176,2020-03-03 10:26:20
700010202003030515,700010,儿童口罩,20,35,700,2020-03-03 11:05:15
700010202003031337,700010,儿童口罩,20,20,400,2020-03-03 11:13:37
700015202003031640,700015,驱蚊贴,25,22,550,2020-03-03 11:16:40
700010202003031919,700010,儿童口罩,20,15,300,2020-03-03 11:19:19
700010202003032044,700010,儿童口罩,20,19,380,2020-03-03 11:20:44
700010202003035648,700010,儿童口罩,20,19,380,2020-03-03 12:56:48
700010202003031628,700010,儿童口罩,20,15,300,2020-03-03 13:16:28
700010202003034627,700010,儿童口罩,20,15,300,2020-03-03 13:46:27
700015202003035221,700015,驱蚊贴,25,14,350,2020-03-03 13:52:21
700010202003035706,700010,儿童口罩,20,18,360,2020-03-03 13:57:06
700010202003031558,700010,儿童口罩,20,15,300,2020-03-03 14:15:58
700010202003032135,700010,儿童口罩,20,29,580,2020-03-03 14:21:35
700010202003033945,700010,儿童口罩,20,19,380,2020-03-03 14:39:45
700010202003034621,700010,儿童口罩,20,19,380,2020-03-03 14:46:21
700010202003035128,700010,儿童口罩,20,16,320,2020-03-03 14:51:28
700010202003035800,700010,儿童口罩,20,18,360,2020-03-03 14:58:00
700010202003030251,700010,儿童口罩,20,20,400,2020-03-03 15:02:51
700010202003030251,700010,儿童口罩,20,23,460,2020-03-03 15:02:51
700010202003031122,700010,儿童口罩,20,18,360,2020-03-03 15:11:22
700010202003031122,700010,儿童口罩,20,25,500,2020-03-03 15:11:22
700010202003032119,700010,儿童口罩,20,18,360,2020-03-03 15:21:19
700010202003032944,700010,儿童口罩,20,19,380,2020-03-03 15:29:44
700010202003032944,700010,儿童口罩,20,12,240,2020-03-03 15:29:44
700012202003034616,700012,隔汗巾,8,21,168,2020-03-03 15:46:16
700013202003034807,700013,酒精棉片,15,24,360,2020-03-03 15:48:07
700010202003034851,700010,儿童口罩,20,10,200,2020-03-03 15:48:51
700014202003035609,700014,消毒液,28,28,784,2020-03-03 15:56:09
700010202003030527,700010,儿童口罩,20,20,400,2020-03-03 16:05:27
700014202003031513,700014,消毒液,28,23,644,2020-03-03 16:15:13
700010202003032557,700010,儿童口罩,20,18,360,2020-03-03 16:25:57
700013202003033901,700013,酒精棉片,15,15,225,2020-03-03 16:39:01
700010202003034201,700010,儿童口罩,20,45,900,2020-03-03 16:42:01
700010202003034201,700010,儿童口罩,20,10,200,2020-03-03 16:42:01
700010202003035610,700010,儿童口罩,20,13,260,2020-03-03 16:56:10
700010202003035809,700010,儿童口罩,20,13,260,2020-03-03 16:58:09
700010202003035809,700010,儿童口罩,20,20,400,2020-03-03 16:58:09
700010202003030411,700010,儿童口罩,20,15,300,2020-03-03 17:04:11
700010202003030618,700010,儿童口罩,20,15,300,2020-03-03 17:06:18
700010202003030618,700010,儿童口罩,20,30,600,2020-03-03 17:06:18
700010202003031151,700010,儿童口罩,20,15,300,2020-03-03 17:11:51
700010202003031350,700010,儿童口罩,20,35,700,2020-03-03 17:13:50
700010202003031350,700010,儿童口罩,20,23,460,2020-03-03 17:13:50
700010202003032456,700010,儿童口罩,20,13,260,2020-03-03 17:24:56
700010202003033808,700010,儿童口罩,20,15,300,2020-03-03 17:38:08
700010202003033808,700010,儿童口罩,20,30,600,2020-03-03 17:38:08
700010202003034429,700010,儿童口罩,20,5,100,2020-03-03 17:44:29
700014202003030750,700014,消毒液,28,47,1316,2020-03-03 18:07:50
700014202003030828,700014,消毒液,28,44,1232,2020-03-03 18:08:28
700010202003031605,700010,儿童口罩,20,43,860,2020-03-03 18:16:05
700010202003031933,700010,儿童口罩,20,23,460,2020-03-03 18:19:33
700010202003031940,700010,儿童口罩,20,15,300,2020-03-03 18:19:40
700010202003032425,700010,儿童口罩,20,36,720,2020-03-03 18:24:25
700010202003034021,700010,儿童口罩,20,18,360,2020-03-03 18:40:21
700010202003034021,700010,儿童口罩,20,10,200,2020-03-03 18:40:21
700015202003034117,700015,驱蚊贴,25,15,375,2020-03-03 18:41:17
700013202003034205,700013,酒精棉片,15,29,435,2020-03-03 18:42:05
700010202003031444,700010,儿童口罩,20,10,200,2020-03-03 19:14:44
700010202003033401,700010,儿童口罩,20,19,380,2020-03-03 19:34:01
700010202003033829,700010,儿童口罩,20,15,300,2020-03-03 19:38:29
