,ListingId,借款金额,借款期限,借款利率,借款成功日期,初始评级,借款类型,是否首标,年龄,性别,手机认证,户口认证,视频认证,学历认证,征信认证,淘宝认证,历史成功借款次数,历史成功借款金额,总待还本金,历史正常还款期数,历史逾期还款期数,我的投资金额,当前到期期数,当前还款期数,已还本金,已还利息,待还本金,待还利息,标当前逾期天数,标当前状态,上次还款日期,上次还款本金,上次还款利息,下次计划还款日期,下次计划还款本金,下次计划还款利息
5274,10213717,7500,12,22.0,2016/4/4,D,普通,是,31,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,116,6,6,54.82,10.28,61.18,3.92,0,正常还款中,2016/10/5,9.56,1.29,2016/11/4,9.73,1.12
5275,16196047,5644,11,18.0,2016/7/28,B,其他,否,34,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,13166.0,7355.3,14,0,50,4,4,17.24,2.61,32.76,2.0,0,正常还款中,2016/11/27,4.41,0.55,2016/12/28,4.47,0.5
5276,17189982,4000,11,20.0,2016/8/10,B,其他,否,33,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,15399.0,6732.91,18,0,55,3,3,14.02,2.52,40.98,3.13,0,正常还款中,2016/11/9,4.75,0.77,2016/12/10,4.83,0.68
5277,8284354,2009,12,20.0,2016/1/31,C,其他,否,33,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,21961.0,9990.71,14,0,50,10,6,50.0,3.63,0.0,0.0,0,已还清,2016/7/7,30.39,0.09,,,
5278,20505489,7096,12,18.0,2016/9/22,B,APP闪电,否,44,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,5146.0,2203.89,11,0,50,3,3,11.67,2.08,38.33,2.92,0,正常还款中,2016/12/15,3.95,0.64,2017/1/22,4.01,0.57
5279,16812902,5500,12,24.0,2016/8/3,E,普通,是,36,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,55,4,4,16.9,3.9,38.1,3.5,0,正常还款中,2016/12/3,4.36,0.84,2017/1/3,4.44,0.76
5280,16809304,2725,12,22.0,2016/8/3,C,其他,否,28,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,5500.0,2774.21,13,0,55,2,2,8.35,1.94,46.65,4.83,0,正常还款中,2016/10/10,4.22,0.93,2016/11/3,4.29,0.86
5281,2482633,3960,12,20.0,2015/5/29,D,普通,否,25,男,成功认证,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,3000.0,2039.54,4,0,15,12,5,15.0,0.97,0.0,0.0,0,已还清,2015/10/21,10.36,0.09,,,
5282,10089213,18000,12,20.0,2016/3/25,C,普通,否,26,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,6.0,34103.0,11603.86,36,0,50,11,11,45.39,5.54,4.61,0.02,0,正常还款中,2017/2/24,4.48,0.15,2017/3/25,4.61,0.02
5283,14455507,5000,9,22.0,2016/6/27,D,普通,是,30,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,51,4,5,51.0,3.15,0.0,0.0,0,已还清,2016/9/28,29.36,0.0,,,
5284,3114658,6500,6,11.0,2015/7/10,AA,普通,是,26,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,483,6,6,483.0,15.6,0.0,0.0,0,已还清,2015/11/29,82.38,0.72,,,
5285,25656246,4082,12,22.0,2016/11/23,C,其他,否,29,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,4200.0,2417.78,4,0,50,3,3,11.49,2.54,38.51,3.61,0,正常还款中,2017/2/24,3.9,0.78,2017/3/23,3.98,0.7
5286,23804648,7000,6,20.0,2016/11/3,C,普通,否,30,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,14280.0,4627.02,20,0,58,0,0,0.0,0.0,58.0,3.42,0,正常还款中,,,,2016/12/3,9.27,0.96
5287,13345847,8500,9,18.0,2016/6/13,B,普通,是,29,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,5,5,26.94,2.96,23.06,0.86,0,正常还款中,2016/11/10,5.55,0.43,2016/12/13,5.64,0.34
5288,15786976,3000,10,18.0,2016/7/18,B,普通,否,46,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,10500.0,7251.07,11,0,50,5,5,24.07,3.03,25.93,1.18,0,正常还款中,2016/12/18,4.96,0.46,2017/1/18,5.03,0.4
5289,13836179,1265,6,16.0,2016/6/12,A,APP闪电,否,27,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,9658.0,7834.17,9,0,50,3,3,24.5,1.67,25.5,0.68,0,正常还款中,2016/9/8,8.28,0.44,2016/10/12,8.39,0.34
5290,2567532,4196,12,12.0,2015/5/25,AA,普通,否,23,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,3000.0,512.52,4,1,12,12,12,12.0,0.72,0.0,0.0,0,已还清,2016/5/25,1.11,0.0,,,
5291,13716314,3610,12,16.0,2016/6/15,A,APP闪电,否,22,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,1935.0,1189.15,9,0,50,5,5,19.87,2.81,30.13,1.62,0,正常还款中,2016/11/14,4.08,0.46,2016/12/15,4.13,0.4
5292,28218154,8000,6,20.0,2016/12/20,C,普通,否,23,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,22400.0,15949.35,8,0,58,0,1,58.0,0.16,0.0,0.0,0,已还清,2016/12/25,58.0,0.16,,,
5293,23488922,3565,6,18.0,2016/10/30,B,其他,否,25,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,5500.0,1934.11,6,0,58,1,1,9.31,0.87,48.69,2.21,0,正常还款中,2016/11/24,9.31,0.87,2016/12/30,9.45,0.73
5294,17559971,2630,12,22.0,2016/8/16,C,其他,否,34,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,17000.0,5869.88,7,0,55,2,2,55.0,1.03,0.0,0.0,0,已还清,2016/9/16,50.87,0.02,,,
5295,8295789,7500,12,20.0,2016/2/3,C,其他,是,32,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,10,0,0.0,0.0,50.0,5.56,304,逾期中,,,,2016/3/3,3.79,0.84
5296,3584488,8750,12,11.5,2015/8/12,AA,普通,是,38,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,10,300.0,17.66,0.0,0.0,0,已还清,2016/5/20,78.31,0.13,,,
5297,10733988,3317,6,18.0,2016/4/9,B,普通,否,27,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,23465.0,7682.77,16,0,50,6,1,50.0,0.42,0.0,0.0,0,已还清,2016/4/26,50.0,0.42,,,
5298,2543896,5500,12,12.0,2015/5/27,AA,普通,是,28,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,12,300.0,19.8,0.0,0.0,0,已还清,2016/5/25,26.44,0.21,,,
5299,2760459,300000,6,14.0,2015/6/15,B,电商,是,27,男,成功认证,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,27,6,6,27.0,1.08,0.0,0.0,0,已还清,2015/12/15,4.65,0.03,,,
5300,13287390,3346,6,18.0,2016/6/12,B,APP闪电,否,35,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,2100.0,1131.06,11,0,50,4,6,50.0,2.65,0.0,0.0,0,已还清,2016/8/26,8.65,0.12,,,
5301,12314136,4500,12,18.0,2016/5/16,B,APP闪电,否,33,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,4.0,4662.0,3399.95,12,0,50,4,4,15.66,2.66,34.34,2.3,0,正常还款中,2016/9/13,4.0,0.58,2016/10/16,4.06,0.52
5302,15777750,3533,12,18.0,2016/7/16,B,其他,否,24,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,11682.0,7466.92,11,0,50,5,5,19.75,3.16,30.25,1.84,0,正常还款中,2016/12/16,4.07,0.51,2017/1/16,4.13,0.46
5303,3628143,18000,7,10.5,2015/8/17,AA,普通,否,26,男,成功认证,成功认证,成功认证,成功认证,未成功认证,未成功认证,9.0,55504.0,0.0,22,0,300,7,7,300.0,10.34,0.0,0.0,0,已还清,2016/2/29,44.01,0.11,,,
5304,1983781,3100,6,12.0,2015/3/18,AA,普通,否,26,男,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,1.0,3000.0,1522.39,3,0,500,6,6,500.0,17.62,0.0,0.0,0,已还清,2015/9/18,85.45,0.82,,,
5305,3885536,4000,12,11.5,2015/8/28,AA,其他,是,25,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,12,300.0,18.96,0.0,0.0,0,已还清,2016/8/28,26.39,0.19,,,
5306,27392675,3000,11,20.0,2016/12/11,D,其他,否,25,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,1500.0,1051.6,4,0,58,2,2,9.77,1.85,48.23,4.1,0,正常还款中,2017/2/5,4.93,0.88,2017/3/11,5.01,0.81
5307,20949605,50000,24,20.0,2016/10/5,C,普通,否,27,男,成功认证,未成功认证,未成功认证,成功认证,成功认证,未成功认证,3.0,16464.0,4550.84,13,8,160,1,1,5.47,2.67,154.53,32.76,0,正常还款中,2016/11/5,5.47,2.67,2016/12/5,5.57,2.57
5308,13938125,3301,6,20.0,2016/6/14,C,普通,否,30,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,8200.0,4999.05,5,0,52,3,3,25.35,2.18,26.65,0.89,0,正常还款中,2016/9/9,8.59,0.59,2016/10/14,8.74,0.44
5309,2449369,11803,12,14.0,2015/5/13,A,其他,否,32,女,未成功认证,成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,8100.0,1733.96,11,2,44,12,4,44.0,1.65,0.0,0.0,0,已还清,2015/8/31,33.59,0.21,,,
5310,15305678,2550,6,20.0,2016/7/9,C,普通,否,41,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,11380.0,5449.92,12,1,51,4,4,33.43,2.58,17.57,0.43,0,正常还款中,2016/11/14,8.57,0.44,2016/12/9,8.71,0.29
5311,25050077,3409,12,22.0,2016/11/17,C,其他,否,34,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,8000.0,4590.9,1,3,50,1,1,3.76,0.91,46.24,5.24,0,正常还款中,2016/12/19,3.76,0.91,2017/1/17,3.83,0.85
5312,16861302,4571,9,18.0,2016/8/7,B,其他,否,26,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,7.0,24207.0,5589.44,29,1,50,3,4,21.39,2.53,28.61,1.29,0,正常还款中,2016/11/29,5.47,0.51,2017/1/7,5.55,0.43
5313,1995676,3000,12,12.0,2015/3/22,AA,普通,否,22,男,成功认证,未成功认证,成功认证,未成功认证,未成功认证,未成功认证,1.0,1000.0,0.0,6,1,100,12,12,100.0,6.56,0.0,0.0,0,已还清,2016/3/22,8.85,0.03,,,
5314,12230823,9000,3,16.0,2016/5/13,A,普通,否,25,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,14500.0,6024.22,19,0,50,3,3,50.0,1.33,0.0,0.0,0,已还清,2016/8/12,16.9,0.21,,,
5315,18241844,6771,6,18.0,2016/8/22,B,APP闪电,否,32,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,3320.0,1728.82,12,0,50,4,4,32.83,2.27,17.17,0.38,0,正常还款中,2016/12/17,8.39,0.39,2017/1/22,8.52,0.26
5316,9582002,6000,12,18.0,2016/3/12,B,APP闪电,是,24,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,9,9,36.6,4.62,13.4,0.34,0,正常还款中,2016/12/12,4.31,0.27,2017/1/12,4.38,0.2
5317,11034720,3754,12,18.0,2016/4/16,B,其他,否,23,女,成功认证,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,4.0,14030.0,6245.2,21,0,50,7,7,28.04,4.02,21.96,0.94,0,正常还款中,2016/11/13,4.19,0.39,2016/12/16,4.25,0.33
5318,28314090,7500,6,20.0,2016/12/21,D,其他,否,23,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,5812.0,1555.35,8,0,58,0,0,0.0,0.0,58.0,3.42,0,正常还款中,,,,2017/1/21,9.27,0.96
5319,14360821,5000,9,22.0,2016/6/27,D,普通,是,30,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,5,5,26.76,3.62,23.24,1.07,0,正常还款中,2016/11/27,5.55,0.53,2016/12/27,5.65,0.43
5320,9433364,3750,12,18.0,2016/3/9,B,APP闪电,是,26,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,6,6,23.85,3.63,26.15,1.33,0,正常还款中,2016/9/6,4.13,0.45,2016/10/9,4.19,0.39
5321,18713078,5500,12,22.0,2016/8/31,D,APP闪电,是,38,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,51,2,2,7.74,1.8,43.26,4.47,0,正常还款中,2016/10/26,3.91,0.86,2016/11/30,3.98,0.79
5322,2102574,17640,18,16.0,2015/4/7,B,其他,是,22,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,150,18,20,113.43,26.97,36.57,1.11,0,正常还款中,2016/12/5,8.82,0.6,2017/1/5,8.94,0.48
5323,3415909,757,12,11.5,2015/7/29,AA,其他,否,31,男,成功认证,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,3.0,5890.0,4480.03,4,0,300,12,12,300.0,18.96,0.0,0.0,0,已还清,2016/7/27,26.38,0.2,,,
5324,6531919,4000,12,24.0,2015/12/31,E,普通,是,24,女,成功认证,未成功认证,成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,100,10,11,90.68,13.27,9.32,0.13,0,正常还款中,2016/8/14,9.08,0.37,2016/12/31,9.32,0.13
5325,6705181,4180,12,22.0,2015/12/31,E,其他,否,30,男,成功认证,成功认证,成功认证,成功认证,未成功认证,未成功认证,3.0,5900.0,2818.36,10,3,50,12,12,50.0,6.04,0.0,0.0,0,已还清,2017/1/1,4.63,0.04,,,
5326,10978961,3911,6,18.0,2016/4/15,B,其他,否,29,女,成功认证,未成功认证,未成功认证,成功认证,成功认证,未成功认证,15.0,60326.0,14268.05,60,0,50,6,2,50.0,0.78,0.0,0.0,0,已还清,2016/5/17,41.98,0.03,,,
5327,19401329,2993,12,22.0,2016/9/7,C,其他,否,25,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,5.0,16558.0,5006.19,21,3,55,1,1,4.13,1.01,50.87,5.76,0,正常还款中,2016/10/6,4.13,1.01,2016/11/7,4.22,0.93
5328,17865680,2178,12,22.0,2016/8/17,C,其他,否,45,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,7363.0,4821.26,6,1,55,1,1,4.13,1.01,50.87,5.75,0,正常还款中,2016/9/16,4.13,1.01,2016/10/17,4.22,0.93
5329,8108070,3352,12,20.0,2016/1/26,C,普通,否,30,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,4.0,15046.0,6147.69,25,0,50,11,11,45.39,5.54,4.61,0.02,0,正常还款中,2016/12/26,4.48,0.15,2017/1/26,4.61,0.02
5330,1701778,3100,12,12.0,2015/1/22,AA,普通,否,28,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,3000.0,2283.25,3,0,500,12,12,500.0,33.04,0.0,0.0,0,已还清,2016/1/22,44.04,0.38,,,
5331,14600059,3000,12,18.0,2016/6/26,B,其他,否,26,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,13.0,46803.0,11605.27,107,2,50,3,3,11.67,2.08,38.33,2.92,0,正常还款中,2016/9/26,3.95,0.64,2016/10/26,4.01,0.57
5332,21923743,2500,12,20.0,2016/10/12,C,APP闪电,否,31,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,8500.0,6598.55,7,0,58,1,1,4.4,0.97,53.6,5.5,0,正常还款中,2016/11/9,4.4,0.97,2016/12/12,4.48,0.89
5333,16735088,7500,9,22.0,2016/8/4,D,普通,是,25,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,55,1,2,11.45,1.91,43.55,3.25,0,正常还款中,2016/9/29,5.78,0.9,2016/11/4,5.89,0.8
5334,8020956,4800,12,20.0,2016/1/25,C,其他,否,36,男,成功认证,成功认证,未成功认证,成功认证,成功认证,未成功认证,13.0,76898.0,15139.1,78,1,50,11,12,50.0,5.56,0.0,0.0,0,已还清,2016/11/25,4.61,0.02,,,
5335,2297321,16000,12,16.0,2015/4/27,B,普通,否,31,男,成功认证,成功认证,成功认证,成功认证,未成功认证,未成功认证,6.0,56726.0,16714.21,30,0,100,12,12,100.0,8.72,0.0,0.0,0,已还清,2016/3/4,9.02,0.0,,,
5336,7799782,6500,6,20.0,2016/1/19,C,APP闪电,否,30,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,6500.0,0.0,6,0,50,6,6,50.0,2.92,0.0,0.0,0,已还清,2016/7/19,8.71,0.11,,,
5337,21920058,8500,6,18.0,2016/10/12,B,APP闪电,是,29,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,55,0,0,0.0,0.0,55.0,2.92,0,正常还款中,,,,2016/11/12,8.82,0.83
5338,11058983,3000,6,20.0,2016/4/18,C,普通,否,31,女,成功认证,成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,6481.0,0.0,4,9,50,5,5,41.29,2.81,8.71,0.11,0,正常还款中,2016/9/18,8.53,0.29,2016/10/18,8.71,0.11
5339,9704211,1000,12,18.0,2016/3/16,B,APP闪电,否,23,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,4000.0,3392.4,4,0,50,8,8,32.29,4.35,17.71,0.61,0,正常还款中,2016/11/15,4.25,0.33,2016/12/16,4.31,0.27
5340,19078357,6000,12,22.0,2016/9/6,E,其他,否,38,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,10200.0,0.0,11,2,50,1,1,3.76,0.91,46.24,5.24,0,正常还款中,2016/10/5,3.76,0.91,2016/11/5,3.83,0.85
5341,12768721,3719,6,16.0,2016/5/26,A,其他,否,24,女,成功认证,成功认证,成功认证,成功认证,未成功认证,未成功认证,3.0,24480.0,15635.71,7,3,50,6,6,50.0,2.35,0.0,0.0,0,已还清,2016/11/18,8.62,0.1,,,
5342,19604455,3493,6,18.0,2016/9/16,B,APP闪电,否,28,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,1000.0,506.22,3,0,50,5,5,41.35,2.53,8.65,0.12,0,正常还款中,2017/2/15,8.52,0.26,2017/3/16,8.65,0.12
5343,23448632,4964,12,20.0,2016/10/30,C,普通,否,22,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,8000.0,3036.43,11,0,58,4,4,18.06,3.43,39.94,3.04,0,正常还款中,2017/2/25,4.63,0.75,2017/3/30,4.71,0.66
5344,16702138,3000,12,22.0,2016/8/2,C,其他,否,43,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,5300.0,2910.2,7,1,55,1,2,8.35,1.94,46.65,4.83,0,正常还款中,2016/9/29,4.22,0.93,2016/11/2,4.29,0.86
5345,9041527,6000,12,20.0,2016/2/28,C,APP闪电,是,28,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,8,8,32.18,4.86,17.82,0.7,0,正常还款中,2016/10/28,4.26,0.37,2016/11/28,4.33,0.3
5346,23360490,5000,12,20.0,2016/10/29,B,其他,否,47,女,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,6226.0,0.0,12,1,55,0,0,0.0,0.0,55.0,6.13,0,正常还款中,,,,2016/11/28,4.17,0.92
5347,7373856,5800,12,22.0,2016/1/9,C,其他,否,42,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,1.0,3600.0,2186.23,5,0,100,8,9,72.88,11.27,27.12,0.93,0,正常还款中,2016/9/29,8.7,0.65,2016/11/9,8.86,0.49
5348,13474924,3276,12,18.0,2016/6/15,B,APP闪电,否,25,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,4.0,5388.0,3523.44,11,0,50,8,8,32.33,4.34,17.67,0.66,0,正常还款中,2017/2/15,4.26,0.33,2017/3/15,4.32,0.26
5349,9091899,2500,6,20.0,2016/2/28,C,其他,否,30,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,6.0,21096.0,8957.64,24,0,50,6,6,50.0,2.92,0.0,0.0,0,已还清,2016/8/27,8.71,0.11,,,
5350,7406343,9000,12,20.0,2016/1/12,C,普通,是,26,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,10,10,40.91,5.39,9.09,0.17,0,正常还款中,2016/11/20,4.4,0.23,2016/12/12,4.48,0.15
5351,16482942,3500,12,24.0,2016/7/28,E,普通,是,32,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,7,4,50.0,2.92,0.0,0.0,0,已还清,2016/11/3,38.6,0.14,,,
5352,27633809,6130,12,20.0,2016/12/14,C,普通,否,35,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,12500.0,5869.88,10,0,58,2,2,8.88,1.86,49.12,4.61,0,正常还款中,2017/2/12,4.48,0.89,2017/3/14,4.55,0.82
5353,1981807,3215,12,20.0,2015/3/17,D,普通,否,27,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,4.0,13236.0,6095.1,21,0,100,12,12,100.0,11.12,0.0,0.0,0,已还清,2016/3/13,9.16,0.1,,,
5354,9621626,2250,12,12.0,2016/3/13,AA,APP闪电,是,26,女,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,309,9,9,228.22,18.83,80.78,1.57,0,正常还款中,2016/12/13,26.38,1.07,2017/1/13,26.64,0.81
5355,18658965,6467,12,20.0,2016/8/28,B,APP闪电,否,27,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,3.0,3961.0,2932.25,11,0,55,3,3,12.74,2.54,42.26,3.59,0,正常还款中,2016/11/30,4.32,0.78,2016/12/28,4.39,0.7
5356,9243439,8000,12,20.0,2016/3/3,C,普通,否,32,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,10100.0,4732.75,13,0,50,9,9,36.51,5.16,13.49,0.4,0,正常还款中,2016/12/1,4.33,0.3,2017/1/3,4.4,0.23
5357,12543935,11100,3,16.0,2016/5/19,A,普通,否,28,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,5.0,31505.0,0.0,23,0,50,3,3,50.0,1.33,0.0,0.0,0,已还清,2016/8/19,16.89,0.22,,,
5358,22938141,7500,6,20.0,2016/10/24,C,普通,否,34,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,9511.0,4424.21,10,0,58,1,1,9.27,0.96,48.73,2.46,0,正常还款中,2016/11/29,9.27,0.96,2016/12/24,9.42,0.82
5359,22398977,7000,6,20.0,2016/10/18,C,普通,否,29,男,未成功认证,未成功认证,未成功认证,成功认证,成功认证,未成功认证,4.0,19706.0,2606.66,25,0,58,1,1,9.27,0.96,48.73,2.46,0,正常还款中,2016/11/15,9.27,0.96,2016/12/18,9.42,0.82
5360,12810855,8500,6,18.0,2016/5/26,B,APP闪电,否,32,男,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,2.0,15500.0,0.0,18,0,50,6,6,50.0,2.65,0.0,0.0,0,已还清,2016/6/1,8.65,0.12,,,
5361,2481469,3000,12,12.0,2015/5/18,AA,普通,是,29,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,12,8,300.0,16.13,0.0,0.0,0,已还清,2015/12/23,129.38,0.2,,,
5362,22306824,8300,12,18.0,2016/10/17,B,APP闪电,否,24,女,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,4700.0,2523.85,9,0,58,4,4,18.19,3.07,39.81,2.73,0,正常还款中,2017/2/14,4.65,0.66,2017/3/17,4.72,0.6
5363,12109493,6000,18,11.0,2016/5/10,AA,其他,是,24,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,300,9,9,143.8,19.55,156.2,7.15,0,正常还款中,2017/2/11,16.57,1.58,2017/3/10,16.72,1.43
5364,15736591,3797,12,16.0,2016/7/15,A,普通,否,23,女,成功认证,未成功认证,成功认证,成功认证,未成功认证,未成功认证,11.0,69097.0,16202.73,57,0,50,3,4,15.79,2.35,34.21,2.08,0,正常还款中,2016/10/15,4.03,0.51,2016/12/15,4.08,0.46
5365,20802327,5811,6,18.0,2016/9/26,B,其他,否,22,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,3.0,13806.0,5688.22,17,0,50,2,2,16.17,1.38,33.83,1.27,0,正常还款中,2016/11/26,8.15,0.63,2016/12/26,8.27,0.5
5366,12728052,3837,12,18.0,2016/5/23,B,其他,否,29,女,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,8200.0,5662.71,4,0,50,5,5,19.75,3.16,30.25,1.84,0,正常还款中,2016/9/22,4.07,0.51,2016/11/23,4.13,0.46
5367,1761766,3000,12,12.0,2015/2/4,AA,普通,是,43,男,成功认证,未成功认证,未成功认证,未成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,110,12,12,110.0,7.24,0.0,0.0,0,已还清,2016/1/19,9.73,0.04,,,
5368,14760033,967,6,20.0,2016/6/29,C,APP闪电,否,30,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,1.0,3000.0,2032.88,2,0,51,6,6,51.0,3.01,0.0,0.0,0,已还清,2016/12/29,8.86,0.14,,,
5369,7324351,7000,12,20.0,2016/1/15,C,普通,是,29,男,成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,0.0,0.0,0.0,0,0,50,10,10,40.91,5.39,9.09,0.17,0,正常还款中,2016/11/16,4.4,0.23,2016/12/15,4.48,0.15
5370,19180115,4400,6,18.0,2016/9/14,B,APP闪电,否,27,男,未成功认证,未成功认证,未成功认证,成功认证,未成功认证,未成功认证,2.0,3000.0,1500.0,3,0,50,2,2,16.17,1.38,33.83,1.27,0,正常还款中,2016/11/14,8.15,0.63,2016/12/13,8.27,0.5
